,Policy_ID,Customer_Age,Annual_Income,Vehicle_Age_Property_Age,Claim_History,Premium_Amount,Claim_Amount,Fraudulent_Claim,Risk_Score_Encoded,Policy_Type_Auto,Policy_Type_Health,Policy_Type_Life,Policy_Type_Property,Gender_Female,Gender_Male,Gender_Other
344,48603b32-b4fb-4eb9-89c1-3de73b4206c5,37,0.5664518222412296,27,3,0.6774299718019196,0.5412683663930747,0,1,1,0,0,0,0,1,0
345,1238d630-743b-45a2-9c0f-2fcfb3f6fe0d,42,0.790427719545572,22,5,0.07838977397059214,0.746687041353985,1,2,1,0,0,0,0,0,1
346,43b9da13-ec85-4f37-bbc1-a987aff8754d,40,0.4367435451876617,26,0,0.3407453366423825,0.7702963205656682,0,0,0,1,0,0,0,1,0
347,96fc734d-a003-4d28-8a8f-3653c9af18f8,79,0.9689886121668374,10,0,0.6344857186062854,0.7848761457753938,0,0,0,0,0,1,0,0,1
348,32a447b2-ef04-457d-8dcc-c33aa9434aa0,46,0.3554033967903326,30,3,0.4320666435389035,0.6807569085388814,0,2,1,0,0,0,1,0,0
349,398d1ca6-8b68-40b5-9d61-fac36cd5e859,60,0.7720827677557448,9,1,0.7135292966491429,0.08157026520111148,0,0,0,1,0,0,1,0,0
350,44007d5a-e88d-4719-a624-2b40a5cb63a2,27,0.7395454185074001,10,2,0.10653448260525354,0.0045307679567471665,0,0,1,0,0,0,1,0,0
351,0f44704f-1247-4a4e-a469-98e8d39e198b,37,0.7612534789485044,3,1,0.08726727688380077,0.431405063407893,0,0,0,0,1,0,1,0,0
352,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,53,0.10268909695398178,2,2,0.5545259253329063,0.5977748387182154,0,2,0,0,0,1,0,0,1
353,ebd34616-91b7-4d8e-9301-6989bfbbb17f,68,0.011666160162677297,13,3,0.7796368941193215,0.726021478037726,1,2,0,0,0,1,1,0,0
354,77fc9703-1fd5-4423-b06c-5c5649e2623d,53,0.6851639588440768,5,1,0.26902036132682194,0.2684161200376802,0,0,1,0,0,0,0,1,0
355,670acc5c-b321-4f21-8dd8-eb85b04d3376,27,0.43432967282733415,13,2,0.4844866081356353,0.07644056805836663,0,0,1,0,0,0,0,1,0
356,8a3c3b5e-801e-41da-85b1-ed25f1533ae8,34,0.5935833116776469,6,3,0.10695700904651347,0.30476011352184396,0,1,0,0,0,1,0,1,0
357,9918ee46-1497-4658-b010-f7197e695d0d,78,0.8415826765183083,12,2,0.44044601001610045,0.43104073320000624,0,0,0,0,1,0,1,0,0
358,bc0a6a5d-6e99-4e3e-a3b1-37fc0a3450fc,70,0.2999844657283611,19,5,0.20090242752559617,0.3143096955145878,0,2,1,0,0,0,0,0,1
359,069f14f1-4018-4c6e-9a8c-fa3c5283aac7,79,0.2909903782033597,22,5,0.4912670456061698,0.5766755680603717,1,2,0,0,1,0,1,0,0
360,ac9ed156-f63f-4e41-ba9a-ca5e176132ed,33,0.279833724358861,25,3,0.36518515553420683,0.9337753151346017,1,2,0,0,0,1,1,0,0
361,964db03f-9340-4fad-9c4a-d56bd6016237,30,0.6815577727568461,17,0,0.9535977014561596,0.4621261003594377,0,0,1,0,0,0,0,0,1
362,c3c75611-ffe3-4a49-854f-92fff366bad4,63,0.7976206877801549,26,5,0.06911420667324918,0.8492803826730408,1,2,0,0,0,1,0,1,0
363,9384ec2b-44fe-4cae-9248-a9a7ac1aa554,68,0.13860312093191396,9,1,0.25277088392531505,0.15386003544249177,0,0,0,0,0,1,1,0,0
364,2cd94cbb-c19a-458c-835b-1c8c0a4c9f7f,45,0.44873128812471097,19,3,0.5825705619156903,0.5350575088315487,0,1,0,1,0,0,1,0,0
365,7135f221-a6c9-437f-84da-d06a7872bdeb,77,0.5433832064627018,25,2,0.702045472740373,0.8136985350998168,1,1,0,0,0,1,0,0,1
366,ff37d19c-2e76-428b-8735-44f9ea83bf00,56,0.10877031395129934,7,5,0.6650788567768793,0.1660864519290653,0,2,0,1,0,0,0,0,1
367,d0725b5c-a281-4044-af96-288295d82980,57,0.9668775858251828,10,3,0.10592737882386428,0.09818127643499383,0,0,0,0,0,1,0,1,0
368,785299f4-175b-498d-b814-01027de1bdfe,32,0.44544056895687645,12,3,0.7728053087111609,0.5894189043465776,0,2,1,0,0,0,0,0,1
369,5230dfbd-5553-42fe-a889-803e5913f9d3,50,0.9977931771299493,15,0,0.2955505741911954,0.9222262280053432,0,0,0,0,1,0,0,1,0
370,292bd156-db94-4570-9ac7-0ec0ab8ddeb4,23,0.3479150327604112,10,3,0.7847405687650664,0.5217709856806398,0,2,1,0,0,0,0,1,0
371,7ed70ed7-b194-490b-a961-929e546e035a,40,0.4378220484133304,22,3,0.3190452681486225,0.3003548660439835,0,1,0,1,0,0,1,0,0
372,668409e3-f1f8-443e-a99f-131849c8a43f,69,0.021918612648321997,10,5,0.10934761917469464,0.8014203865308906,1,2,0,1,0,0,0,0,1
373,0964fbbf-8cd3-41b0-82b0-1cfdd045dd1c,77,0.5157104082622309,17,1,0.3311339720154066,0.42678306251521386,0,0,1,0,0,0,0,0,1
374,409d3602-5084-4242-968b-1625746f7891,47,0.6295651660471305,5,5,0.6576890917015806,0.3959172559378605,1,2,0,0,0,1,0,1,0
375,c5c5b37a-f85e-46a1-9dad-09b252c21221,65,0.44923996046266557,13,3,0.004360917638477471,0.21466829108078744,0,1,1,0,0,0,0,0,1
376,d32e6dcd-83bc-4478-9d6a-c7b86778043b,35,0.5771120354577256,25,4,0.18700130760814448,0.32614170500120904,0,1,0,1,0,0,0,0,1
377,de8ede0b-a85c-4e4a-804b-6fabfcf56188,47,0.6705380584651273,15,4,0.9665181152652131,0.3135287014806203,0,1,0,0,1,0,0,1,0
378,0de051a6-69ca-47d2-b644-14fd8ae769ed,42,0.58677636508941,11,2,0.8460335886282567,0.618265154592706,0,1,0,0,0,1,0,0,1
379,9f64eeed-5c9d-427d-84b8-71bb300568d2,70,0.9187116695739217,18,0,0.6725019792028037,0.3133097424343835,0,0,0,0,1,0,0,0,1
380,71299889-a01a-4992-bf9d-3e64c1a6423b,33,0.1825025611532679,22,1,0.5110991024648859,0.4186320513535157,0,1,0,1,0,0,1,0,0
381,445dcc38-341c-4494-8d36-6dfcc28ebd70,26,0.4226831389992616,15,5,0.5376737917967603,0.9208360786760758,1,2,0,0,0,1,0,0,1
382,49bc473f-ed7b-4656-a18a-15368c99a894,77,0.48933806322437434,4,1,0.3147132602140207,0.45147771289656746,0,0,1,0,0,0,0,1,0
383,7c16128d-b2c0-4394-a17f-29e170286046,21,0.4843011006648602,6,3,0.964429945116039,0.5060540572188913,0,1,0,1,0,0,1,0,0
384,a14923c2-f920-464c-8763-fcd01f15c7b6,49,0.41526905480795717,26,3,0.48895871694286547,0.08220448448979935,0,1,0,0,0,1,1,0,0
385,b5b453ca-3d42-493c-8c9f-d3349bdf0377,19,0.032036460725814106,7,4,0.2887857034842864,0.7820609580380627,1,2,0,0,1,0,0,1,0
386,03802b70-8d03-491e-8f8d-5238288b78b5,54,0.5494688713545474,3,4,0.11419555413230857,0.7764193538943631,1,2,0,0,0,1,0,0,1
387,3985fb62-17dc-4eff-a872-13f98d605936,70,0.7599100480050136,14,4,0.2186062854143872,0.4255651529485081,0,1,0,1,0,0,1,0,0
388,1d0bc9bd-e9b5-45cf-9766-5cdafe049059,65,0.29725601602754315,1,3,0.2629115185155534,0.8637288725574136,1,2,1,0,0,0,0,0,1
389,a5d04d53-1e12-42e3-b272-92b6762172ed,23,0.77554973474425,7,1,0.811192947811313,0.5887509990507764,0,0,0,1,0,0,1,0,0
390,eec259dc-7f95-497c-a76a-a6ced50755d9,40,0.16542642687622477,4,1,0.8140216511443795,0.8068243840172729,0,1,0,0,0,1,0,0,1
391,b495db4e-8245-4fb4-8ab7-706eb77350ca,54,0.5966369580671408,5,2,0.9796119872975209,0.2927059367978322,0,0,0,0,1,0,1,0,0
392,7b85179a-d5b0-47e0-aa5d-932b45ff2c83,54,0.13501011173222255,24,3,0.9193374785401045,0.9943489717947863,1,2,0,1,0,0,1,0,0
393,74eff545-3e65-4603-b8e3-654bfaf14ff0,73,0.7012869649224581,4,1,0.14625641573043696,0.32224355223757295,0,0,1,0,0,0,0,0,1
394,30cbd755-6232-417a-a507-41818d1fb540,33,0.48915464317377744,18,5,0.2688179933996922,0.41460757606320453,0,2,0,0,0,1,0,0,1
395,bf0d073d-821c-4336-9970-cf60ebff8d15,46,0.40247946768487863,23,2,0.6951115914569601,0.8788853701270083,1,2,0,1,0,0,0,1,0
396,11df12d7-dd30-4e89-a2f2-35f2e11b868d,47,0.5817232789122319,27,5,0.09311593236018821,0.9739609170133184,1,2,0,0,1,0,1,0,0
397,dabac50d-ca3d-4859-85ce-099c46b82659,58,0.8500821025731181,25,4,0.3979087164981007,0.9699290227809644,1,2,0,0,1,0,0,0,1
398,c9a7d91f-ef2a-4713-9702-10496a39aaa6,70,0.26806125951696536,26,2,0.33790551419244075,0.5787352267810173,0,1,0,0,0,1,0,1,0
399,00a81de9-d20f-47d0-8465-6d6b81fb18b3,54,0.8941647404503426,24,0,0.045881923874078204,0.627104723780757,0,0,0,0,1,0,1,0,0
400,d664d264-4c6e-47ff-b9de-7a3a486822b9,71,0.12364957752229815,27,1,0.4415112214127504,0.0,0,0,0,1,0,0,1,0,0
401,a8f1e091-ffb8-402d-9475-dbc996418ced,79,0.9957829511980347,29,1,0.8826888693192432,0.3019605657163871,0,0,1,0,0,0,1,0,0
402,7250ee18-260a-4962-9d81-b7f57d5911c6,73,0.6544120500579393,8,0,0.3720189647657424,0.9054359590907505,0,0,0,1,0,0,1,0,0
403,551ac8ea-585a-4afa-bbfd-cc1289e06ab3,28,0.6254058842753473,23,5,0.7556818687232585,0.42965198745436844,0,2,0,0,0,1,0,1,0
404,6090d697-8b1e-4b9d-834b-9fbb8d4a75b8,23,0.00040309044159697605,15,0,0.13270221225949352,0.22609205824310633,0,0,0,1,0,0,0,0,1
405,de9e3757-5260-401e-aecf-67d2749176f4,61,0.007384783686101404,10,0,0.9887741396027361,0.4227172817637993,0,1,0,1,0,0,1,0,0
406,3d225c30-b28f-41de-bb14-0bc3304b8590,26,0.22844058263415212,2,5,0.8064450849055765,0.10278803841969315,0,2,0,1,0,0,1,0,0
407,db23aa8c-3bca-4f85-a20a-60ac9261549d,41,0.38233411938749373,26,1,0.6419444222062107,0.6781925612473767,0,1,1,0,0,0,1,0,0
408,517400f8-0b2c-482a-a928-8e92c68a152f,22,0.6101089634081726,5,3,0.3513463026712566,0.21292303509319996,0,0,0,1,0,0,0,0,1
409,e9d68f23-b489-4070-b914-f8a8bea4ff31,65,0.6158702099928844,14,1,0.08665794927903646,0.10004463395942521,0,0,0,0,0,1,0,1,0
410,fd08b32c-62d6-4e93-a198-5d54cfb87e6f,66,0.3511245222544287,13,2,0.7915521397628514,0.24774293726743118,0,1,0,0,0,1,0,1,0
411,a6eab79e-d21c-42f8-8ada-4f80a9e782d4,59,0.5531421650504686,19,5,0.6079377151549116,0.7802858257703569,1,2,1,0,0,0,0,1,0
412,f6febc0e-7ecd-4baf-a6f0-5fcffb16e5db,62,0.20492117274521493,19,4,0.18868918954980918,0.39207604856720174,0,2,0,0,1,0,0,1,0
413,f72169bb-8096-4718-a051-acef097a1e10,59,0.4945878575370518,3,1,0.4998487800104963,0.5947723728222899,0,1,1,0,0,0,0,1,0
414,19b17e80-dea4-4e17-94fd-9ad39716108e,51,0.9339653346668122,4,3,0.8613401649187414,0.5691575731156789,0,1,0,0,1,0,0,1,0
415,1986b4b2-70b7-4868-9854-80f0dfcaf0b7,41,0.7626339942126221,30,0,0.016607512964890284,0.06702773521354723,0,0,1,0,0,0,0,0,1
416,03edd1f8-74f9-4d17-a912-b4bf86a4bae4,34,0.9226114166999981,30,3,0.5068827333457867,0.6295018441083775,0,1,0,1,0,0,0,1,0
417,def57689-68f4-4bce-a4e7-5e8eb8f21423,50,0.7016713742070377,2,5,0.5368576486181161,0.6169461870046602,1,2,0,0,0,1,1,0,0
418,1327f1bc-2784-478f-b84f-16b3a79fbfaf,35,0.07839886694334793,29,1,0.9749219437995356,0.1550971941561194,0,1,0,0,1,0,0,1,0
419,43d88870-f81d-4aa1-8812-0a8e78308930,38,0.3097262443235136,13,5,0.9540224517207945,0.23857051824718875,0,2,0,1,0,0,1,0,0
420,65c17795-b155-46bc-9f8d-ed9756abf2f1,33,0.11539256171926247,19,4,0.0549751376546669,0.6671068572278742,0,2,0,0,0,1,0,1,0
421,541cdfcd-da0d-4a5f-948f-8b74a65bb1f2,60,0.11885168929366212,22,1,0.7019120433378699,0.1635742377438075,0,1,1,0,0,0,0,0,1
422,889b78d5-dbfd-497e-aca2-b148da330aa1,78,0.16640852198799982,4,5,0.7815938586893674,0.26877463539910096,0,2,0,0,1,0,1,0,0
423,a075e927-5110-4492-b442-7e0b61484bb3,74,0.3345870280047223,13,2,0.5241373789128173,0.2629449510490183,0,1,0,1,0,0,0,1,0
424,7cea2045-c268-483e-a32f-2e63b7fddd71,80,0.4958486688396855,16,2,0.055386544979051586,0.8608818034204931,1,1,0,1,0,0,0,0,1
425,9e11d2cd-0930-4ef6-8a80-068ddf547e50,28,0.25463006360822765,3,4,0.674512315533851,0.11495109313098203,0,2,1,0,0,0,1,0,0
426,af34cf65-a193-44b2-bc19-e71d118405ad,65,0.04338804354800095,27,0,0.24463391419599884,0.47229446222094246,0,1,0,1,0,0,0,0,1
427,3a3c8a71-ff57-4e2b-8991-ab9bebc2026f,42,0.9311988554677801,27,0,0.5531693930741245,0.9156093337509328,0,0,1,0,0,0,0,1,0
428,fa745761-6f18-4108-9723-199dbf2c14a0,65,0.22400558700031659,7,3,0.9164220460954109,0.32007641911328,0,2,0,0,0,1,0,0,1
429,b4323070-a23d-4c2f-82a7-96891933918c,70,0.11880960109169124,21,0,0.1793802649018404,0.8057191621648393,0,1,0,0,1,0,0,1,0
430,2a96e1e2-7194-4ae2-99ba-d7aedf615a5c,80,0.06829591931252453,14,2,0.7739906065700637,0.3108153738124178,0,1,0,0,0,1,0,1,0
431,0769165f-e746-4cb9-8ca9-cf07b1aa0f6a,23,0.007291322302332509,6,2,0.5641194993728819,0.3040095973038361,0,1,0,0,0,1,0,0,1
432,0e5dd462-cbd0-4ef2-930a-37df0bc61066,57,0.36787545984279585,15,1,0.7328987982458481,0.5472805166150214,0,1,0,0,0,1,0,1,0
433,6e417d47-5ff5-45ea-9bc4-40f14b1a269b,68,0.005698809265275662,13,0,0.23307225646910218,0.34663262241154114,0,1,1,0,0,0,0,1,0
434,697c3923-87fa-441a-be83-b91f25440fe0,71,0.9510444712726616,0,5,0.3764532685755966,0.7392941658642846,1,2,0,1,0,0,0,0,1
435,2e183554-cae2-4e66-ae8a-781390e0a95b,37,0.5295417478824408,7,3,0.4922900043586938,0.05937058497756472,0,0,1,0,0,0,0,1,0
436,9c07a751-1437-4509-acd1-586a2b840c67,27,0.09241479418646843,29,1,0.8978397779734741,0.5204119157031732,0,1,0,0,1,0,0,0,1
437,aee1e86b-9ea5-46aa-a1ee-6c5bdeef580f,62,0.9746272636586222,2,4,0.0955532427792455,0.1331778296346231,0,0,0,0,0,1,1,0,0
438,9549c931-e9af-499d-bf67-1eec3da70577,70,0.5916712174187556,1,3,0.6628283475213265,0.1303650480406574,0,0,0,1,0,0,1,0,0
439,a34db7c5-760d-4bbb-bb70-b3a124a35cf2,36,0.9260767713267368,12,5,0.8324059989859366,0.3264089874266978,0,1,0,0,1,0,1,0,0
440,aab612c9-415d-474a-b5a6-69814104a8b5,46,0.07406139139703806,6,1,0.7804063370070895,0.5855269674533018,0,1,1,0,0,0,1,0,0
441,771ad655-cdfc-4ee0-a61e-de900267deb3,27,0.4492316762591072,10,3,0.12073137103158717,0.3585267906017644,0,1,1,0,0,0,0,1,0
442,8beddb12-ad77-482f-89a2-3a89e6b5a92c,67,0.3078630213057484,8,0,0.09039174872574919,0.8089865043428882,0,0,0,0,0,1,0,1,0
443,f1faf665-7115-43f3-92e8-9d1028711733,37,0.21450366111758462,27,2,0.1483379144094859,0.7123000444735499,0,2,0,1,0,0,0,0,1
444,4c955f6a-966b-4964-bcd6-bdca5876fd09,79,0.5131742188023845,21,2,0.2602607210524911,0.9925347396973954,1,1,0,0,0,1,1,0,0
445,b0b862ef-6c9f-42b9-b647-8986a3917c99,19,0.5557013167658158,17,1,0.09469929460322542,0.10149052560998742,0,0,0,0,0,1,1,0,0
446,4d57d880-d865-469a-b4f3-310340066ff2,68,0.011282195667550579,26,1,0.1307163379855718,0.8251040556749492,0,2,0,1,0,0,0,1,0
447,da743152-627b-41a1-bfd6-f23232ffe294,41,0.5820917869738739,8,0,0.02172230672751048,0.06395930088702476,0,0,0,1,0,0,0,0,1
448,61a11729-3cb9-4350-9b4d-a0fe7bb38605,75,0.8092428693856869,2,2,0.1225215488485042,0.944014858737328,1,1,0,0,0,1,0,0,1
449,4bbe4aff-9326-4ffd-9be4-bf5192698698,21,0.8216392070338114,12,3,0.029410064135066125,0.6842841142003764,0,1,0,0,0,1,0,1,0
450,059dd55d-4b94-4e30-b303-f438fe2110d0,29,0.9083252798643038,8,2,0.44623906990811163,0.1483341266922707,0,0,1,0,0,0,1,0,0
451,6553867d-a881-4fd3-947d-577bfa5a91ca,57,0.647096820322519,15,3,0.883320435157758,0.47957946228310117,0,1,1,0,0,0,0,0,1
452,dd750e98-90e0-495f-8212-b554464458b4,23,0.13665850144428698,6,5,0.885197342086302,0.5264822143897799,1,2,0,0,0,1,1,0,0
453,f93e08d5-bea2-4dfe-873f-6e1baf908e3c,58,0.9894876236778773,25,5,0.35927645682669296,0.5452338911709376,1,1,0,1,0,0,0,0,1
454,bec39a37-9b3d-44bd-a91e-314e0c8e29e3,49,0.3879987354635857,5,0,0.3190141346213718,0.2189031034036101,0,0,0,0,1,0,1,0,0
455,e726be23-e776-4886-9534-ee1d7f2984f5,75,0.8085975910870422,15,4,0.35759747017852844,0.5848061270034652,1,1,0,1,0,0,1,0,0
456,3ae909fe-cc82-48da-8696-f5e64944051b,32,0.24736542867306294,7,2,0.5339800211707985,0.7925848275817818,0,2,0,1,0,0,0,1,0
457,3810ae66-5a31-44cc-8d4b-69a99b689c88,65,0.5754549723513317,25,3,0.3549666871258416,0.8406926564905517,1,1,1,0,0,0,0,1,0
458,402913ec-9ef2-493e-b0ac-7d7ba2f963a3,72,0.2360507077767766,10,5,0.6980359191951538,0.9156418166863636,1,2,1,0,0,0,0,1,0
459,c478f6f1-b88e-4318-816d-83edad81f8bd,19,0.9476102519076186,18,1,0.5634212188331154,0.188037697850151,0,0,0,0,1,0,0,0,1
460,2303f6c6-d69d-42f1-ae4c-84ffa8c01f05,69,0.17500902644595767,1,0,0.05611595904606871,0.6025251672570406,0,1,0,0,1,0,1,0,0
461,a0a11839-e745-4704-98df-bc3ca0d4de3d,19,0.0,29,4,0.20151620277711058,0.13014588848247344,0,2,0,0,0,1,0,0,1
462,c9e26074-4f16-49a0-8a17-991ea5769411,63,0.058918145285804455,4,4,0.7051099013511951,0.1413374628100466,0,2,0,0,1,0,0,1,0
463,5d678bb1-945e-42e4-888a-93ec70d9c9f8,25,0.9606203990006026,11,5,0.9425074942847738,0.3959304897263693,0,1,0,0,1,0,0,0,1
464,e8dd5e5a-1712-4b16-a1a4-344fbb7bee03,24,0.32216961845627146,5,5,0.949283484108558,0.7931917772456636,1,2,0,0,1,0,1,0,0
465,6a5e6920-bf5a-47e6-93a3-dd5a4b8c5bdc,79,0.1736538641806495,30,4,0.6939663224188082,0.9305450676667668,1,2,0,0,1,0,1,0,0
466,c958e75e-21d5-4971-b367-49b52cf6bf75,68,0.6653642675501965,26,1,0.3785636769585212,0.7351961026893865,0,0,1,0,0,0,1,0,0
467,5da8d6d2-f8b3-4a8b-a05f-b8bc8a16a06c,36,0.7287126825819006,30,5,0.9492879317553082,0.3919260656307684,1,2,1,0,0,0,0,1,0
468,45c45a3e-e9da-484a-8075-9f1f87e5f0fe,67,0.18153909159982873,10,4,0.22096131436856753,0.5663201285522195,0,2,0,1,0,0,0,0,1
469,e9ff1cae-41c8-4a8c-aa1f-955ad499da99,77,0.3307414895932056,2,1,0.34696759444577874,0.31965875272746375,0,0,1,0,0,0,1,0,0
470,f7a67b94-7b5a-411a-b1b6-4afed31edf1a,58,0.44629261875239,8,1,0.24962639767299122,0.06729060637619971,0,0,0,0,1,0,0,1,0
471,ded255d0-bf1e-4366-8b8e-63d4ce7607ad,34,0.04750078922328531,14,5,0.41986230085661674,0.1660864519290653,0,2,0,1,0,0,0,1,0
472,77e490c7-1d7b-4313-8de2-2f1c56b60afc,44,0.3508197858805814,12,0,0.8293104368478638,0.7900712098128942,0,1,0,0,0,1,1,0,0
473,c1101266-2408-46dc-9346-d1a9f6802cdb,54,0.16209873458512652,2,0,0.2950279756980581,0.3188551008434735,0,0,1,0,0,0,0,0,1
474,ad238d36-dc32-4c97-b9c1-e262f76c8ede,78,0.3413895266984313,28,3,0.16092697853565674,0.07451665592591003,0,1,0,1,0,0,0,1,0
475,65bcc272-fadd-4ea3-aca5-e2fdb966442a,78,0.5938076523579012,19,3,0.7049186525409405,0.43174974344496364,0,1,0,0,1,0,0,1,0
476,8eac0a33-cdf9-44a7-9882-b5c1f79efd70,59,0.15654170195792982,3,2,0.2056058139638317,0.18979277892314655,0,1,0,0,0,1,0,1,0
477,6502d6a2-ca6a-4224-971e-16cc5da36f1b,62,0.6604266598347006,9,1,0.09589126393225343,0.3932301953347286,0,0,0,0,1,0,0,0,1
478,1fa382e8-895c-4d99-83b3-8eb403902c5d,53,0.05386311315477037,0,3,0.08759862656668356,0.825328629055705,1,2,1,0,0,0,1,0,0
479,bfbf397b-ac3e-4b0d-9e5b-a13d746cdb77,58,0.19914574849669503,0,1,0.17086079755201522,0.2918806296235548,0,1,0,0,0,1,0,0,1
480,618ae305-95a5-4afa-831d-029fac1e86d8,23,0.30790872342202324,12,3,0.48935678132699983,0.6620543571847641,0,2,0,1,0,0,1,0,0
481,5f18e583-f0b6-483f-a377-f6f1d289f0ab,23,0.18434070916563172,28,3,0.36957498287655993,0.4462385362307042,0,2,0,0,0,1,0,0,1
482,78b2b549-3bdb-409e-acc2-16a01bbc91f7,34,0.26292127260044706,26,2,0.5645598164011422,0.15083972398327408,0,0,0,0,0,1,1,0,0
483,f1738856-e25d-46eb-9e9a-9f83066803ee,62,0.08508983468176816,11,4,0.4141915512502335,0.7577153989566159,1,2,0,1,0,0,0,0,1
484,9c2e58de-ea4e-4617-93f8-382b8fb864e4,32,0.8407658206882471,26,4,0.41883934210409274,0.5362074448481864,0,1,0,1,0,0,0,0,1
485,a2a9d4d8-102e-4de5-a5cc-8bf738ab854c,73,0.4759479547413389,2,3,0.9033348455332284,0.7154563030329035,1,2,1,0,0,0,1,0,0
486,b379cb1e-e8cd-40cc-b6da-3ca0d2e82f38,50,0.11969122938581582,24,3,0.1729111627038134,0.9862099913499146,1,2,1,0,0,0,0,0,1
487,1dde7969-6886-43db-a634-8e784d5c55c7,80,0.12559992367412992,13,0,0.9888986737117391,0.4358299610565696,0,0,1,0,0,0,0,1,0
488,0986bbeb-f23e-423d-8b9b-d93423c86d30,70,0.8340715726276126,8,2,0.9113672955639172,0.9158363132750538,1,1,1,0,0,0,0,0,1
489,1dba1267-7e1c-45a1-bef5-18a64dead645,22,0.5561120798254735,17,2,0.8571482578567681,0.5203407339619516,0,1,0,0,0,1,0,1,0
490,899ca782-e323-4d1a-bc1b-dacc18e19331,76,0.1119221476124981,4,1,0.5669081738851973,0.5834907686304672,0,1,0,0,0,1,0,1,0
491,5efa9c5b-7421-4f46-a37e-4b0122bae10e,79,0.5624365410547894,3,2,0.8680071873971482,0.8817109844855886,1,2,0,1,0,0,0,1,0
492,b24cc64f-be3e-4e57-b30a-9e32aba4fc03,74,0.3826568141354978,15,4,0.6093075903539437,0.03688377164576597,0,1,0,0,1,0,1,0,0
493,965befdf-6b4b-4411-8a4a-0e2df22b5b98,35,0.6180403933317611,21,5,0.401916046219945,0.3961281945062132,0,2,1,0,0,0,1,0,0
494,e2aa7a5d-278e-400d-ba02-66efbe055787,74,0.04864523248533113,15,2,0.8975840382853433,0.019606860235553414,0,1,1,0,0,0,1,0,0
495,d56ce8ea-1959-4b5a-a7a8-f6366a35df59,70,0.27988026045535985,15,5,0.6852511586119784,0.9743082037057014,1,2,0,0,1,0,1,0,0
496,f065c817-687a-4850-9d9b-62317d45d8ef,32,0.9742916700164872,14,2,0.2695207215862087,0.417161897757354,0,0,0,0,1,0,0,1,0
497,b0b63bcf-0860-4833-879d-0cdaf396ea37,59,0.44137547135172295,29,3,0.7413849082450475,0.760759571337539,1,2,1,0,0,0,0,1,0
498,71d79665-7181-4dcf-b79e-fc6e5edb0d3c,73,0.5149856794475804,5,0,0.31125299104243936,0.5074147312919345,0,0,0,1,0,0,1,0,0
499,5cd8fe1a-dafe-48a9-bc71-e0bef3579560,26,0.17318816962357136,28,1,0.8374874353979308,0.2494510985448046,0,0,0,1,0,0,0,0,1
500,5e09a9ee-af88-4dec-bb1e-143b196f4dfa,47,0.7044968992059284,8,2,0.8240066180983641,0.5057416596053043,0,1,0,0,1,0,0,1,0
501,a5135ea0-fa53-434d-a6d5-901d8b621d41,58,0.24144188953676177,15,4,0.44633247048986374,0.9623013478012059,1,2,0,1,0,0,0,1,0
502,46a02a9b-65ec-4acd-8f80-35f55bd20c98,48,0.3438321991758274,26,2,0.7494084629822361,0.6899361449653254,0,1,0,0,1,0,0,0,1
503,f2f25eef-1f45-4bfd-b7dc-67e030974b2b,36,0.04900556754077802,27,4,0.7802995934850869,0.21418946855110468,0,2,0,0,0,1,0,1,0
504,1777e8cb-7468-4b98-92fe-2fded918b3e5,32,0.6775372652943357,8,5,0.4097083233261281,0.019425998459266198,0,1,1,0,0,0,0,0,1
505,a3b5cece-a446-4e72-b64c-911aa9ab364a,67,0.4737812185207214,4,5,0.1732313932698209,0.8022370716914425,1,2,0,1,0,0,0,0,1
506,0cf2b69b-0577-4ea9-b899-924698de8ebb,32,0.7126097476275766,22,5,0.2754827920547238,0.8970974692585109,1,2,0,0,1,0,1,0,0
507,fd235def-3e5a-47e3-9560-db22c96b5edb,72,0.25151031038631183,14,2,0.6775900870849234,0.8257430872503676,1,2,0,0,0,1,1,0,0
508,34885a46-9088-4eaf-8977-6598203c8c25,43,0.006669228653914783,21,2,0.5617689180654516,0.5946147704318666,0,2,0,1,0,0,0,0,1
509,8de08fc2-c3e1-4a85-946e-f10411906f50,36,0.48142837238529135,10,2,0.6409637160978126,0.8630190602646678,1,1,0,1,0,0,1,0,0
510,d0243d72-3748-467f-961d-33ba350843f0,34,0.18782224300871597,16,1,0.9002415072185306,0.8068137568840763,0,2,0,0,1,0,0,0,1
511,c63d04ee-541c-4a86-bba5-cd2fdea45c19,69,0.6603590518378756,21,1,0.7217085190225851,0.6564005218122911,0,0,0,0,0,1,0,0,1
512,989240ac-e689-43a9-89e4-8e8c25c61c45,36,0.4042289358000912,23,0,0.5833511239203337,0.9966223762510442,0,1,0,0,0,1,1,0,0
513,fbe94499-dbc0-40fd-86fb-7bf300b9d4a3,70,0.7264298563141033,7,5,0.5349273699285708,0.7862283983466586,1,2,0,0,1,0,0,1,0
514,8a4b8f7c-2147-4a15-bcce-96f6250a4578,76,0.5070246154266993,27,1,0.841150072496642,0.8780606644885721,1,1,0,0,1,0,0,0,1
515,1c24220e-2cab-47e7-8c6b-66e5402adf9c,29,0.47046231082131595,23,2,0.725615776692552,0.5597848426602803,0,1,0,1,0,0,1,0,0
516,21bddb41-0699-4731-9dcf-8766a93b12cd,76,0.6542586532954061,7,2,0.22339640096424979,0.8729851055715453,1,1,0,0,1,0,0,1,0
