,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Claim_ID,Claim_Date,Policyholder_ID,Claim_Amount,Suspicious_Flags,Fraud_Label,Claim_Type_Home Damage,Claim_Type_Medical,Claim_Type_Vehicle,Claim_Year,Claim_Month,Claim_Day,Annual_Income,Policy_Issuance_Date,Days_Since_Issuance,Short_Period_Claim,Elliptic_Anomaly,Isolation_Anomaly,LOF_Anomaly,Fraud_Probability_Score,policy_issue_Year,policy_issue_Month,policy_issue_Day,Claim_to_Income_Ratio
482,482,482,482,98af5cca-6b11-47cb-a372-542482c56b21,2020-11-10,7c966b55-2f8d-4ded-ac4c-450b623ad0fc,0.8936303395456304,0,0,0,1,0,2020,11,10,0.4798477516818128,2019-05-10,550,0,Normal,0,Normal,0.0,2019,5,10,1.8623205723347787
483,483,483,483,eb4e2281-b184-41fc-8991-b01aa2b03c4b,2023-05-26,2ab7b2ef-8e0e-4033-ac59-1da8fff96acf,0.16170254275208495,0,0,1,0,0,2023,5,26,0.9875014752744011,2022-11-30,177,1,Normal,0,Normal,0.0,2022,11,30,0.16374916574899495
484,484,484,484,2fe5b140-23ea-4956-89f1-137d7d592e19,2021-09-29,dd92dd7c-0db9-47a9-9e91-a71c7374ccbf,0.3358829730546357,0,0,1,0,0,2021,9,29,0.8523250324560367,2020-09-08,386,0,Normal,0,Normal,0.0,2020,9,8,0.3940785032287089
485,485,485,485,7c0f549d-0274-4f73-b3ab-ea0d5be9fdb3,2020-11-08,8fc3d7d3-f6bd-40c7-a24a-2a50d0b1fde0,0.29923494618030644,0,0,0,1,0,2020,11,8,0.4984952201109406,2018-04-28,925,0,Normal,1,Normal,0.0,2018,4,28,0.6002764602511362
486,486,486,486,68bd075b-7eb6-481e-a72f-947d816462cb,2023-08-06,71a0449d-d703-462f-b5cb-e3f56a66c184,0.9805507586080443,0,0,1,0,0,2023,8,6,0.7991679452378142,2022-08-08,363,1,Normal,0,Normal,0.6711931067965047,2022,8,8,1.2269645754075569
487,487,487,487,90bde900-1529-46f5-aad1-1fe87d1b695e,2020-04-29,085eb489-4ac6-4780-b874-9f3cc2d49b56,0.8725604460921703,1,0,1,0,0,2020,4,29,0.08685825563554822,2019-02-05,449,0,Anomaly,1,Anomaly,0.0,2019,2,5,10.045797485887572
488,488,488,488,49e64c22-89a0-47eb-b98f-569b465cc2cb,2021-01-05,c5c5ae8a-be15-4d12-90ce-77e9751303b9,0.47434530857858814,0,0,1,0,0,2021,1,5,0.5821373775522247,2018-06-27,923,0,Normal,1,Anomaly,0.0,2018,6,27,0.8148339668088632
489,489,489,489,82c42e48-8cba-4ae5-becc-daf4c4134dc2,2020-09-26,8b0901ab-c66d-4eb3-8494-5e091d3ca5a4,0.5775724259246854,0,0,1,0,0,2020,9,26,0.17921043314056412,2018-04-08,902,0,Anomaly,0,Anomaly,0.0,2018,4,8,3.2228727747768184
490,490,490,490,8ac35ac4-5dea-4737-bdab-3441d2c2a960,2024-04-14,70fd6672-b80f-46c5-828f-a16b0aa6fcb9,0.5240755270812619,0,0,1,0,0,2024,4,14,0.7448896494748023,2022-02-28,776,0,Normal,0,Normal,0.0,2022,2,28,0.703561295892312
491,491,491,491,6cd6f011-fd61-413b-b7f2-5d368bddcee3,2020-09-07,3f5e3b8c-c058-4da5-a757-075bd47f83b1,0.14695011617573872,0,0,1,0,0,2020,9,7,0.23994452968252095,2020-07-04,65,1,Normal,1,Anomaly,0.0,2020,7,4,0.6124337002813675
492,492,492,492,0840405a-ffd2-4491-9ff3-89aa4c36a70c,2022-06-03,164484a0-d115-4fff-9cb9-1d5f593c572b,0.7006774236570272,0,0,0,1,0,2022,6,3,0.4771863566623392,2020-09-15,626,0,Normal,0,Normal,0.0,2020,9,15,1.4683517537213078
493,493,493,493,1e0d02b5-fe74-42cd-9d83-ad037066e289,2024-01-20,bcd4344f-cf8a-468e-b5ba-93573ca87f31,0.31316166591212985,0,0,0,1,0,2024,1,20,0.3117667886226838,2023-04-11,284,1,Normal,0,Normal,0.0066887183492649,2023,4,11,1.0044741048127939
494,494,494,494,dc6dafff-59c2-4153-b06b-0f0c96822e22,2023-09-23,9dbc15c0-2a7d-457c-ad9c-5b50a1fd4187,0.501622979421483,0,0,1,0,0,2023,9,23,0.5793756638734805,2021-03-16,921,0,Normal,0,Normal,0.0479870975753504,2021,3,16,0.8657991881602807
495,495,495,495,d0437e4c-34e5-4699-88eb-e27a23a4e70e,2021-03-17,88438de2-59cf-4b0d-91f0-647d0f321333,0.7360563310161597,0,0,0,1,0,2021,3,17,0.6337601793933672,2018-08-15,945,0,Normal,0,Normal,0.0,2018,8,15,1.1614114533366708
496,496,496,496,2b1ac76c-89ec-4c51-98cb-aa5247f53019,2021-10-16,929ecc92-4a11-4e44-8aea-1b8fb43cde0a,0.5607951961671012,0,0,1,0,0,2021,10,16,0.2831228608521185,2020-07-10,463,0,Normal,0,Normal,0.0,2020,7,10,1.9807485502204543
497,497,497,497,83b0b35c-dba6-4df8-b3d0-4ffb44709848,2025-02-06,22b5f457-1860-4d28-90af-b235ade68f51,0.9572969919782984,0,0,0,0,1,2025,2,6,0.7916735512805382,2022-12-16,783,0,Normal,1,Anomaly,0.0,2022,12,16,1.2092067373349318
498,498,498,498,695e5ea9-c923-4c64-8006-2b5bf67839b2,2024-10-07,a7e8d18e-ddf6-44ac-86fe-acd4fe1393cd,0.3418470859732847,0,0,0,0,1,2024,10,7,0.76681812817184,2022-04-02,919,0,Normal,0,Anomaly,0.0,2022,4,2,0.4457994319830145
499,499,499,499,21f8072d-ddb7-470e-b390-b059207bbe21,2021-06-03,3f5fbf4f-d417-4230-9274-ee11b61df906,0.6808671378997214,0,0,1,0,0,2021,6,3,0.3811046854714977,2020-07-03,335,1,Normal,0,Normal,0.4116803277863622,2020,7,3,1.7865619706495122
500,500,500,500,64880945-ad1d-4537-97f3-4368c2efeecb,2022-08-15,a0b85755-44ca-45a2-a1e5-18a293d228d4,0.4839522458113085,0,0,0,1,0,2022,8,15,0.4176265785436091,2020-12-17,606,0,Normal,0,Normal,0.0,2020,12,17,1.1588157236040801
501,501,501,501,135508d0-73b5-4ad5-a00b-4b356a0aa7d5,2023-05-05,67213a70-17d5-4f59-84d5-98f7e14fe093,0.9420699863454801,0,0,0,0,1,2023,5,5,0.4144340847397616,2022-01-24,466,0,Normal,0,Normal,0.0,2022,1,24,2.2731479408529838
502,502,502,502,b1d81887-4739-4c7b-bff3-0c8d83ff3e96,2024-11-08,7cf07bb3-f343-49eb-b466-ef025e7b72c8,0.7050652055433262,0,0,1,0,0,2024,11,8,0.8696270506314174,2022-10-06,764,0,Normal,0,Normal,0.0,2022,10,6,0.8107673341478897
503,503,503,503,de70bd30-00a2-4367-94fb-09f053c93ae7,2024-01-17,f8ded777-bb1e-4ae8-97d8-21b8bb93cd40,0.3483347536975172,0,0,1,0,0,2024,1,17,0.8042310869821787,2021-06-05,956,0,Normal,0,Normal,0.0,2021,6,5,0.43312769095337905
504,504,504,504,b28187c4-aa05-4442-a284-e8fd755cee2a,2021-12-18,65d0b517-88d0-4abd-8bb1-8c791036708d,0.6767361751275647,0,0,0,0,1,2021,12,18,0.49852472559896144,2019-09-09,831,0,Normal,0,Normal,0.0,2019,9,9,1.3574776543219353
505,505,505,505,d3293724-6dfd-471a-b7d7-465d37c3b3c9,2021-03-26,48998e5f-d40e-43ce-92a7-4a4144bed486,0.3446597511020049,0,0,0,1,0,2021,3,26,0.8922223533577245,2018-09-06,932,0,Normal,0,Normal,0.0,2018,9,6,0.3862935621428196
506,506,506,506,216e9fe5-93f3-4596-8c1c-8b0556771f36,2023-01-02,e4e751de-57ff-41d9-89ce-44bd7c3f1add,0.71432182450451,1,0,0,0,1,2023,1,2,0.06289979936268145,2020-07-18,898,0,Anomaly,1,Anomaly,0.0,2020,7,18,11.356504022941579
507,507,507,507,0bc2ea72-0c64-4ca2-8323-1466aebbb90e,2020-09-01,042b03ca-75a7-4686-9632-1d31c8acffcf,0.7475781795633104,0,0,0,1,0,2020,9,1,0.5136433376608049,2019-11-16,290,1,Normal,0,Normal,0.0,2019,11,16,1.4554421808873712
508,508,508,508,28719b9b-db8f-4e32-adef-50031fce01e3,2022-05-19,6d84414d-f541-41ea-bde9-1c42002c4c22,0.5384466713794019,0,0,1,0,0,2022,5,19,0.2987194618198985,2021-03-16,429,0,Normal,0,Normal,0.0,2021,3,16,1.8025162073438583
509,509,509,509,e8cee951-b047-4ea4-bee5-ce6933cb202e,2020-10-31,dfda35b2-28b2-4f21-8d47-0ed6a6663769,0.6156826420028572,0,0,1,0,0,2020,10,31,0.5583618553050868,2019-08-09,449,0,Normal,0,Normal,0.0,2019,8,9,1.1026588513401414
510,510,510,510,17e52113-4626-43be-a068-8849eec71a30,2023-06-12,aa1d3fc6-5f31-473d-9519-830c40198303,0.049767456262328674,0,0,1,0,0,2023,6,12,0.7882155080845037,2022-03-06,463,0,Normal,0,Normal,0.0,2022,3,6,0.06313940255155848
511,511,511,511,0d41ee47-2a5f-4a18-a61f-0b96e75f745a,2022-02-26,c156e501-b30e-46e8-b9da-5f8c4e35da80,0.09928780760868619,0,0,0,0,1,2022,2,26,0.7630768322908061,2019-12-10,809,0,Normal,0,Normal,0.0,2019,12,10,0.13011508593521015
512,512,512,512,1758d47e-a7cd-4143-ade2-14293bf0d9c1,2023-09-10,13f3cade-7a10-413f-b6a2-c52b00473139,0.7710472775858436,0,0,0,1,0,2023,9,10,0.5170954797592352,2021-03-15,909,0,Normal,0,Normal,0.0,2021,3,15,1.4911120049721782
513,513,513,513,84fa4c72-39e7-44f1-97fb-613a21f89d06,2023-07-29,57f479b5-b212-46ee-8210-63710260a123,0.15713342916659664,0,0,1,0,0,2023,7,29,0.8666883040245486,2023-05-19,71,1,Normal,0,Normal,0.0113752293338253,2023,5,19,0.18130327643390687
514,514,514,514,dc3f42e0-fcf7-4842-9edf-3bfad12e0eb5,2022-04-14,3a9c4308-1221-4ddf-ba4a-902f21d63b0f,0.47720856848944826,0,0,0,1,0,2022,4,14,0.6835359376844093,2021-09-17,209,1,Normal,0,Normal,0.0,2021,9,17,0.698147006148749
515,515,515,515,ce532ffd-bb13-4f02-96de-66c96210def6,2020-09-07,4c9bff5c-e188-4eaf-9e18-85c35037cd6b,0.28483425452939665,0,0,0,1,0,2020,9,7,0.19591644045792517,2018-09-27,711,0,Normal,0,Normal,0.0,2018,9,27,1.4538558064021554
516,516,516,516,d038e153-c601-418b-a1fa-01ba231ae7c7,2023-12-10,ad58db1b-fe31-437a-a43e-558c2215df00,0.5740651956267488,1,0,1,0,0,2023,12,10,0.019337896848813874,2022-08-21,476,0,Anomaly,1,Anomaly,0.0,2022,8,21,29.686020155907503
517,517,517,517,9033da65-87cf-43fd-9183-6c4f249204c7,2020-03-19,59e7703a-70aa-4b0d-aa03-8ad4a667b982,0.03627625641516541,0,0,0,1,0,2020,3,19,0.7863212557535701,2017-11-03,867,0,Normal,1,Anomaly,0.0,2017,11,3,0.04613414192956045
518,518,518,518,bf8e8bfa-a0c9-4a72-b68a-cd40b8f14e3c,2020-12-05,714011a1-afc2-4cfc-9db7-284b6965d1d1,0.9344937212887259,1,0,0,1,0,2020,12,5,0.1275699280066092,2018-10-12,785,0,Anomaly,1,Anomaly,0.0,2018,10,12,7.325344898213873
519,519,519,519,e5871d89-1631-4fc6-b79d-58f9dc268108,2020-09-03,bae1e137-96ee-40e5-9f87-3b46c0a0473a,0.49517578752296243,0,0,1,0,0,2020,9,3,0.588339431134191,2019-11-25,283,1,Normal,0,Normal,0.0,2019,11,25,0.8416498390535728
520,520,520,520,6dec6bbd-f697-47a1-99fe-3d53624fea4b,2021-09-29,a505da9c-46e7-4a2c-bf6e-ed9d23cbe943,0.8772127374994966,1,0,0,1,0,2021,9,29,0.33266257523899445,2020-11-12,321,1,Anomaly,0,Normal,0.0,2020,11,12,2.6369444680372642
521,521,521,521,99db1302-8dab-46d3-bf87-dfc2159152f2,2023-03-05,f0f7ad22-c76a-4e0f-88f0-91f09b8b38ae,0.6027657941225457,0,0,0,0,1,2023,3,5,0.5072465478579016,2021-05-14,660,0,Normal,0,Normal,0.1736978526734002,2021,5,14,1.1883093077084925
522,522,522,522,d8d994b8-d90f-44e9-86dd-f6cab0c30a59,2023-06-19,9b5f8f39-848b-44f0-b498-17354d38e415,0.9897685207765448,0,0,1,0,0,2023,6,19,0.42160391832880917,2021-10-27,600,0,Normal,0,Normal,0.523054212792469,2021,10,27,2.347626475341777
523,523,523,523,6449cb6f-bf72-4e52-b04b-237082701238,2021-08-25,cb35097a-e5dd-48f1-88a7-38ab0df83e12,0.13335023873653898,0,0,1,0,0,2021,8,25,0.7681104685471498,2020-09-16,343,1,Normal,0,Normal,0.0,2020,9,16,0.1736081516878238
524,524,524,524,62c965b2-7eb0-462a-bd45-74ebf4655a21,2020-09-25,122dd7be-980b-481e-a359-5d1f7fe4a42e,0.11175861188965236,0,0,0,1,0,2020,9,25,0.999811164876667,2019-06-25,458,0,Normal,0,Normal,0.0,2019,6,25,0.11177971982683199
525,525,525,525,0316d2d6-fa4a-48ef-a383-7348873dc8bd,2025-02-09,6307d4d1-21c9-415d-9104-5a16ef15ab72,0.7187867128387903,0,0,0,1,0,2025,2,9,0.6858786734332586,2023-02-23,717,0,Normal,0,Normal,0.0,2023,2,23,1.0479793886006195
526,526,526,526,6bbdb66f-9181-4091-96c6-f45cdc5e4e78,2021-12-31,78946a15-c342-41db-ac3a-acdcaed54a46,0.5677017886874519,0,0,0,1,0,2021,12,31,0.7252094889649475,2020-09-10,477,0,Normal,0,Normal,0.5187570206873331,2020,9,10,0.7828107565135449
527,527,527,527,12af97e4-c536-466e-bcc4-091bf45707c6,2020-04-03,373aedf8-431e-430f-8387-f74d1149d096,0.8975483994745428,0,0,0,0,1,2020,4,3,0.7485601321845864,2019-12-09,116,1,Normal,1,Anomaly,0.7125507609293591,2019,12,9,1.1990331315871061
528,528,528,528,f2dcb12b-0f7a-4302-ac2e-28150a3217d2,2024-02-14,b66edbf4-a0ea-4251-8957-43a281b13b80,0.08580369103102249,0,0,1,0,0,2024,2,14,0.4655788976749675,2023-11-09,97,1,Normal,0,Normal,0.0050669642146272,2023,11,9,0.18429463074790006
529,529,529,529,6c6f6d2e-6a59-4043-8461-52348044beb2,2023-09-07,89a3c811-895c-4fde-a3fa-40691519fd38,0.4772142351050479,0,0,0,1,0,2023,9,7,0.5856839372123215,2023-03-28,163,1,Normal,0,Normal,0.0270827451149911,2023,3,28,0.8147982295304929
530,530,530,530,15669e36-4708-403b-a716-10c19db54283,2021-09-21,f96c9a0a-3404-402a-abc1-bb5282e4dd4a,0.44644107195367294,0,0,0,0,1,2021,9,21,0.39353239702584686,2020-02-05,594,0,Normal,0,Normal,0.0,2020,2,5,1.1344455382268086
531,531,531,531,53a5e850-8950-4dd6-a7c6-cbb1cedd069d,2022-02-15,a65be22b-d5a3-46d9-8362-a810a2611b8d,0.7230787693972806,0,0,0,1,0,2022,2,15,0.6714032810102679,2021-05-31,260,1,Normal,0,Normal,0.0,2021,5,31,1.0769663924031707
532,532,532,532,4f67448e-10ec-4b1f-a4a5-c736ae59aa52,2023-09-01,3d175712-d8b2-4277-b413-db19bade8d5d,0.3591027399907837,0,0,0,1,0,2023,9,1,0.3272571698335891,2022-09-14,352,1,Normal,0,Normal,0.0,2022,9,14,1.0973105346275167
533,533,533,533,ecb4678c-1612-4aa6-be96-39ba0ed2ec9d,2022-05-06,0e165b12-9bdc-40d1-9cbf-7b8c74102d5d,0.30626316855692143,0,0,0,0,1,2022,5,6,0.9630886344860143,2020-04-24,742,0,Normal,0,Normal,0.0,2020,4,24,0.31800102045682366
534,534,534,534,a8761e85-bddf-403a-aa84-30f84f2da233,2023-11-17,23204ff5-b538-496c-833e-02f71e93d127,0.8882905662385875,1,0,0,0,1,2023,11,17,0.17191667650182935,2021-02-27,993,0,Anomaly,1,Anomaly,0.8300497976649734,2021,2,27,5.166983124113241
535,535,535,535,7f14eafa-29f0-4f7c-82e7-df89b3957a98,2024-12-09,d28fcf68-c871-47b3-8468-b74d85e3ade5,0.6387579102412136,0,0,0,0,1,2024,12,9,0.921786852354538,2023-03-03,647,0,Normal,0,Normal,0.0,2023,3,3,0.6929561954692909
536,536,536,536,5f32d5d8-2abe-4585-825e-0259b88416d2,2020-10-21,bba1aed9-44cd-4fdd-9f9b-141ec7f7bda1,0.9579733430259443,1,0,0,0,1,2020,10,21,0.12377552224713795,2018-06-20,854,0,Anomaly,1,Anomaly,0.0,2018,6,20,7.7396025129523975
537,537,537,537,e65fad87-c57c-4498-9e38-f711e2ec13f4,2020-04-26,861b4f5b-45a0-4539-ade8-370ace9e9ebd,0.7479750450344156,0,0,1,0,0,2020,4,26,0.3087041189661277,2020-01-08,109,1,Anomaly,0,Normal,0.0,2020,1,8,2.4229512956919326
538,538,538,538,f99cea5c-b65a-40f1-8350-ab061059ea28,2023-01-21,82c299f0-7487-4772-bf03-86fa13badc91,0.9133305310569998,1,0,1,0,0,2023,1,21,0.025970730555883392,2020-05-19,977,0,Anomaly,1,Anomaly,0.0,2020,5,19,35.16768729673238
539,539,539,539,dbff00b0-7fe6-40f3-8e31-41ec5c311464,2023-01-03,c5f8e2f8-414f-4994-a845-77805e20c957,0.7621249889450401,0,0,1,0,0,2023,1,3,0.8647822494984068,2021-05-07,606,0,Normal,0,Normal,0.0,2021,5,7,0.8812912029439663
540,540,540,540,ac93281a-92eb-4ab0-a4ee-c67c1a57f9e4,2023-10-15,00a85473-8242-4912-bda3-c1623a78b64a,0.08092756830750941,0,0,0,0,1,2023,10,15,0.4359258822140918,2022-11-12,337,1,Normal,0,Normal,0.0,2022,11,12,0.18564524752802883
541,541,541,541,03254fbd-dce8-41c5-9bd3-0aec0b461173,2021-05-24,eb93f78c-620a-4158-9d2d-904f78c59073,0.9177861099513662,0,0,0,1,0,2021,5,24,0.6814351469373303,2020-12-20,155,1,Normal,0,Normal,0.0,2020,12,20,1.3468429300664946
542,542,542,542,f5d8fb91-ee60-41ac-add0-622e266bf2ea,2024-06-17,b6ca1127-e9f8-4970-8d98-f9e28d888beb,0.5475341013891101,0,0,1,0,0,2024,6,17,0.18507612415909358,2023-06-14,369,0,Anomaly,0,Normal,0.078647557107185,2023,6,14,2.958426452233479
543,543,543,543,3979d5f5-6b5b-4975-a7dc-2bc0bd9c4693,2021-10-12,51e744e4-b864-4a08-aa75-752d6a8fcacb,0.16374131009319354,0,0,1,0,0,2021,10,12,0.36901333648058543,2019-06-04,861,0,Normal,0,Normal,0.0268530540245856,2019,6,4,0.44372735049322076
544,544,544,544,92502e59-13f0-4822-9374-8a1145712959,2022-01-14,0d7bec04-e6e5-4b32-ac5f-12ef8085c147,0.7171035256265608,0,0,0,0,1,2022,1,14,0.2489378024312522,2021-09-10,126,1,Anomaly,0,Normal,0.0,2021,9,10,2.880653394634989
545,545,545,545,8409c5ea-cde9-48b3-b922-a7e42de982f8,2025-01-30,e0827f76-11a5-49b4-a6a3-02d6f43e8c48,0.5101939378951074,0,0,0,1,0,2025,1,30,0.5163814469491326,2023-05-02,639,0,Normal,1,Anomaly,0.0,2023,5,2,0.9880175612609979
546,546,546,546,c605e58a-4845-4343-9db4-49dc77106966,2024-05-25,74ed5145-8d97-45c7-961d-5c8753c9fe59,0.45652177872635125,0,0,0,1,0,2024,5,25,0.9327569928006609,2023-09-13,255,1,Normal,0,Normal,0.0,2023,9,13,0.4894327056778381
547,547,547,547,4aa5f9d3-335f-4f59-9e71-7fca020a4497,2022-12-29,3e19fc1d-9f6a-4a65-bd54-da044dcd0009,0.30762882291644106,0,0,0,1,0,2022,12,29,0.9981529564498997,2022-06-15,197,1,Normal,0,Normal,0.0,2022,6,15,0.3081980781889132
548,548,548,548,f8cbab4c-9779-4e84-9e47-2e2276c3e642,2022-08-22,bb82b796-3207-443e-86a0-7656c5c9fb91,0.7460413124610293,0,0,1,0,0,2022,8,22,0.29653015460875726,2020-12-25,605,0,Anomaly,0,Normal,0.3039348988845888,2020,12,25,2.5159036977043985
549,549,549,549,cbc4ec0e-c2ae-4674-8beb-4e78e68373a3,2021-05-25,061efb95-68f8-4063-aeb1-9ad201a1fb0f,0.42336195851187386,0,0,1,0,0,2021,5,25,0.283677564026909,2018-09-12,986,0,Normal,0,Normal,0.0253089288048969,2018,9,12,1.4924055061038055
550,550,550,550,a2cd1590-58af-493c-8aa2-b4c93ba5bd76,2024-05-15,55c3b2db-f374-490d-8274-ce40e09016b6,0.9351550962808585,1,1,0,1,0,2024,5,15,0.03350053109878437,2024-04-11,34,1,Anomaly,1,Anomaly,0.0,2024,4,11,27.914634950811045
551,551,551,551,60538c1b-a845-40a1-8249-2e5e005fd0e6,2024-06-02,34879e41-1a9c-472a-8eb9-047dba2ac3d9,0.28651258464254076,0,0,0,1,0,2024,6,2,0.11957984185058418,2021-11-14,931,0,Anomaly,0,Anomaly,0.0,2021,11,14,2.395994008760608
552,552,552,552,6b790d01-3cf8-4d20-bbad-793f87a1ec02,2022-08-19,247296a4-ff38-4918-b8f9-a45d0f554896,0.9789833322573509,1,0,1,0,0,2022,8,19,0.20438451551988668,2021-04-09,497,0,Anomaly,0,Normal,0.0,2021,4,9,4.789909498609231
553,553,553,553,0b3d0c36-17d0-4810-87a2-a10bb62edb49,2024-10-12,69be173a-850e-40ad-9872-f72ee5b4a1ae,0.8918289629223222,0,0,0,0,1,2024,10,12,0.9357842558715921,2023-08-12,427,0,Normal,0,Normal,0.0,2023,8,12,0.953028390172765
554,554,554,554,755d814b-5f5b-4255-a544-9887b36ab3ed,2025-01-17,8163b6ce-1877-4c06-94ad-625215bc2a3e,0.9072901212068839,1,0,0,0,1,2025,1,17,0.3531865927062434,2022-06-14,948,0,Anomaly,1,Anomaly,0.736698925451027,2022,6,14,2.568869090570225
555,555,555,555,64f434d6-d1e9-4691-a320-9116222df6a4,2020-07-18,a995ecc3-6f5b-49a6-8ff1-c51f915cb31b,0.964769234162973,1,0,1,0,0,2020,7,18,0.22343325858609703,2019-06-30,384,0,Anomaly,0,Anomaly,0.0,2019,6,30,4.317930286064427
556,556,556,556,4aab47b2-3c9d-428a-a176-1930f6d70248,2021-06-23,64988bde-cd02-44db-ad11-15d750a46c85,0.8607269336870381,0,0,0,1,0,2021,6,23,0.7484952201109406,2020-04-04,445,0,Normal,0,Normal,0.0,2020,4,4,1.1499431266367508
557,557,557,557,53853918-bc40-45fa-94f7-6322b362c0d2,2021-10-06,f18cccdc-131e-4723-bbcd-f203459ee674,0.5371249332907797,0,0,1,0,0,2021,10,6,0.7474448247374011,2019-07-24,805,0,Normal,0,Normal,0.0,2019,7,24,0.7186148268261636
558,558,558,558,c5285425-c7a9-433c-a2d8-39d333e4f986,2023-02-05,7316ce64-2a14-4a96-9b0c-62eb27c8fc6c,0.8352166397738534,0,0,0,1,0,2023,2,5,0.6985896376726072,2021-12-10,422,0,Normal,0,Normal,0.0,2021,12,10,1.195575477695929
559,559,559,559,1ee89a4c-6811-44e2-9064-7c59774f6354,2022-11-08,73b0d676-3527-45c8-8534-ca08f6f24d1c,0.7192833512202753,0,0,0,0,1,2022,11,8,0.7096896022660215,2021-12-08,335,1,Normal,0,Normal,0.4328133758236034,2021,12,8,1.0135182323703507
560,560,560,560,da3c45ca-43d7-4f2b-b69d-e1e34eed4124,2020-10-09,4de1087b-afa1-4a55-8ebe-abaa28597b34,0.24686368004993095,0,0,0,0,1,2020,10,9,0.6086451079900862,2018-04-19,904,0,Normal,0,Normal,0.0,2018,4,19,0.4055954394591995
561,561,561,561,9a72083c-b266-486c-b467-88bdd38e13e4,2020-05-16,25f88c74-53ea-4919-9b48-62c2d5ff2a1f,0.8756748585015728,0,0,0,1,0,2020,5,16,0.4818954325504544,2018-06-11,705,0,Normal,0,Normal,0.0,2018,6,11,1.8171470392799163
562,562,562,562,f7e9101d-3f8b-4433-b60e-695c1759ba96,2021-12-13,4c80d33a-ad5b-43c8-8c88-0714837217e0,0.6602825495965471,0,0,1,0,0,2021,12,13,0.3515637908651009,2019-06-15,912,0,Normal,0,Normal,0.0,2019,6,15,1.8781301338564331
563,563,563,563,2c82989f-fd9c-4bb0-91f1-6485429a4a7c,2020-04-29,8e52fc42-73c3-44a6-9ac7-26b667863fb3,0.014585463795284605,0,0,0,1,0,2020,4,29,0.9927239466540776,2018-08-27,611,0,Normal,1,Anomaly,0.0,2018,8,27,0.014692366235794072
564,564,564,564,183fea70-3ff6-479e-8cd4-b90abf8211bc,2022-06-26,1f178f93-23c9-4a1e-8b37-1d97cdcc2d6a,0.4461460031842332,0,0,1,0,0,2022,6,26,0.897320901687714,2020-05-31,756,0,Normal,0,Normal,0.0,2020,5,31,0.49719782782848976
565,565,565,565,c7ecfe71-d493-47fc-8fc9-8d2e030f9be9,2025-02-01,668c879b-d2dc-42c8-b2b8-d8aa21768dd7,0.7407685266455396,0,0,0,0,1,2025,2,1,0.5367461347810693,2023-07-21,561,0,Normal,1,Anomaly,0.0,2023,7,21,1.3801096619870175
566,566,566,566,f004e897-a15b-4e18-afb0-64065f4b1a97,2023-05-25,eadc9960-4242-41e2-960b-e0f495132c22,0.7546377707048519,0,0,0,1,0,2023,5,25,0.5083972618907117,2021-09-12,620,0,Normal,0,Normal,0.0,2021,9,12,1.4843466463575756
567,567,567,567,ff45f8a2-0594-424f-9332-5c31d010318a,2020-06-29,cf2e3296-7184-4713-a55f-65b7e709fba6,0.994160350245415,0,0,0,1,0,2020,6,29,0.7568570754160274,2019-02-16,499,0,Normal,0,Normal,0.0,2019,2,16,1.3135377636510135
568,568,568,568,d8e70aeb-e7b3-4085-978b-e96820f87ba2,2024-04-27,f1394e3c-0aee-4557-9f5d-f91254e07431,0.3183820355333226,0,0,1,0,0,2024,4,27,0.9264546205594242,2023-05-18,345,1,Normal,0,Normal,0.0,2023,5,18,0.343656373952858
569,569,569,569,ec93e596-2b01-4723-8cf6-97a57603c36c,2023-01-16,7f0223bc-651e-4252-b974-4cded259f960,0.23623675200927055,0,0,0,1,0,2023,1,16,0.03738345332231793,2021-07-04,561,0,Anomaly,0,Normal,0.0,2021,7,4,6.319286502839938
570,570,570,570,6d39da75-aee7-4ab2-a1fa-8e7a078c26ce,2021-01-13,46653497-2fe9-42aa-a886-a01136f7a26c,0.4132067762198857,0,0,0,0,1,2021,1,13,0.9969668358314647,2018-07-01,927,0,Normal,0,Normal,0.0150257093128446,2018,7,1,0.4144639133108912
571,571,571,571,260cb547-e228-4fe3-b22d-ce1347a48c42,2020-05-06,a5b40983-3eeb-404a-9df2-372e9e825aae,0.8801887225849642,0,0,0,1,0,2020,5,6,0.9681045674495456,2019-03-19,414,0,Normal,0,Normal,0.0,2019,3,19,0.9091876561473166
572,572,572,572,e1fdc6d1-6978-4221-bfb7-5c574b8c031f,2022-12-05,620d4a1f-479f-4628-9674-eb650f9c5300,0.4954131782407627,0,0,0,0,1,2022,12,5,0.40895786616310636,2022-08-10,117,1,Normal,0,Normal,0.0,2022,8,10,1.2114039592606223
573,573,573,573,a484e035-330f-4aa3-ab52-f93c2321e64e,2024-08-06,fe7c80e9-a179-4e93-bfc8-25ac869bc00f,0.7861125822949429,0,0,0,0,1,2024,8,6,0.7968724182697982,2023-06-27,406,0,Normal,0,Normal,0.0,2023,6,27,0.986497416991521
574,574,574,574,04ffeab2-cb7b-4b3a-8b2d-158acd5ae324,2025-02-13,7acc9970-5bee-4570-b69f-75c5c82ba1be,0.2993331000576578,0,0,0,1,0,2025,2,13,0.18026082851410363,2022-12-27,779,0,Normal,0,Normal,0.0,2022,12,27,1.660555443603977
