,Claim_ID,Policyholder_ID,Claim_Amount,Claim_Type,Suspicious_Flags,Fraud_Label,Year,Month,Day,Month_name
348,34323ec6-b0c4-401c-a9b7-c0fa26c432f6,78bb22a5-eba7-42d2-9c89-d374c66495a7,38836.01,Home Damage,True,1,2022,9,23,September
349,ba370623-bc5f-44dd-992f-3c1edf70fb2a,8f964685-3514-4890-84c8-6c4623595fa4,3762.64,Medical,False,1,2020,12,26,December
350,7a768555-a987-4218-bf84-faef5336723b,75ac824c-2c55-4ef7-b4e9-573450521700,12973.79,Home Damage,True,1,2023,4,22,April
351,8bd88fcd-57a2-4e4e-887b-03e5e980f808,ae455cc6-b88e-430f-9e1e-994ac5a11f5c,4534.35,Home Damage,True,1,2022,6,13,June
352,43ad3d62-b17c-4b21-8dbc-2c1ca4afe7bd,476cf68c-3f1b-40d0-b514-105831383975,15856.47,Home Damage,False,0,2023,9,23,September
353,f1053252-3990-42c9-8c6a-70f48edec44d,b4746349-49fc-4cd8-856b-ad4c4c3077c4,29954.54,Medical,False,1,2025,7,17,July
354,7d2f4e58-b47a-4c5b-b0b3-901535102852,ef3a6f27-ef06-4ccb-8f7c-1d59594b2a3a,32352.92,Vehicle,True,0,2022,4,6,April
355,49ac9087-4601-4028-b8be-ff3dcb9faf6d,e5508ea2-6133-434d-8b0e-8eb1ad371d9e,32478.23,Vehicle,False,0,2021,4,14,April
356,585abefb-d181-4f77-a500-1423faebcd19,0ac4de85-4a5b-4aff-a57f-7595cdfb4db9,18448.58,Medical,True,1,2025,6,14,June
357,143b45e3-b6d1-46bb-b48f-709c49a22441,bf519362-41a6-4fed-a7ed-c8d8713f8f8c,47409.58,Vehicle,True,0,2022,5,29,May
358,d3f4a49b-33ba-4a88-b6c7-d6fa7aa4f052,4588fc1b-b238-4849-8fe0-69b6eedaa802,49998.84,Medical,True,1,2023,5,15,May
359,bdab07e7-9d9d-428e-9bf6-45f623245211,e7ba26ac-ab7a-4d1c-8cfe-f6833e11bafe,42299.21,Medical,True,1,2023,8,12,August
360,3b9b2d45-a350-45e4-b9c5-9df987f255d6,78ef7666-b7a4-4719-948e-1f6b69ce1e4e,43881.44,Home Damage,True,1,2020,12,8,December
361,23310a28-c550-4ca8-ae62-990c19bd4f93,286ed390-edd9-4a1a-ba58-5b278ce3e7c3,8135.51,Medical,True,1,2020,9,13,September
362,e1721c83-ef5e-4376-a723-fb72682b163a,c1836315-330f-4be1-a689-b4247a3a10e1,2662.78,Vehicle,True,1,2025,1,25,January
363,4910fade-5238-4bf2-8988-e418f6c31218,a6fd0cb1-16e6-45c0-84cb-294fe86e8e63,30724.47,Home Damage,False,0,2023,11,28,November
364,bd1a8f4b-88ff-4d40-bb72-c86d92fa675f,ebe5841f-e9c9-4c52-898c-60b3efc9909e,26933.55,Vehicle,False,0,2024,4,17,April
365,d66d4627-e1da-4e6a-aafa-828c2cd10b9f,d61169a1-ff46-46bf-894d-916deb6d2fed,18708.13,Home Damage,False,1,2021,7,22,July
366,2fb21e66-7ed1-4aab-89b7-c9bc65a16fa9,4a1a81f5-ed10-4004-9f4e-713ef64e3dfc,38587.21,Vehicle,False,0,2025,5,12,May
367,4c636e95-025f-4543-8997-623ae0723d96,55c551fc-fba5-4cc8-adaf-37661b780ede,40936.12,Home Damage,True,1,2023,7,8,July
368,a42d0cd7-fd35-4f6a-b450-388748d90846,225aed6c-f045-4043-a3a6-8a707e710b55,3082.9,Vehicle,False,0,2023,5,24,May
369,45d8a6ad-77d0-459e-8114-14f8d9df0d0e,bb2aa146-2999-494c-94a7-b69b1cd66b09,35714.35,Home Damage,True,1,2021,8,22,August
370,b7f60cdf-41dc-4c60-a5f6-0735757b6b29,4b86b5a1-ca6f-4ff8-964c-fbd2bc92fd81,4651.82,Medical,False,1,2021,8,10,August
371,317304b5-c1dd-484a-aca5-8d95915a1c30,67ce378f-e5a4-483b-a383-889adb2c6ac8,45312.66,Medical,False,0,2021,7,21,July
372,53f30073-83e9-4ef4-ad7d-f5d0d3b59af7,fb4fb88a-2f4d-4219-986b-2880ab545a15,47347.46,Medical,False,1,2021,2,9,February
373,ef9240b6-52d7-4f10-ba3a-6e9623ff23d3,725d4259-3c4b-4eec-a231-ee7342c2d2eb,46558.36,Vehicle,True,1,2021,12,1,December
374,546252e7-f43b-4052-8459-bd6ec0f63229,42f525b9-02ed-43ce-92a8-1713b90ed44b,25349.35,Medical,False,0,2022,3,9,March
375,3c7e5368-b159-4847-9c0b-9b10a757cb10,28e333b6-4e8a-4c4b-b724-20411e43fbd2,19058.18,Medical,False,0,2020,12,26,December
376,ec50ace4-80a5-4e65-afa2-855967c96204,b0b6dedf-4f9c-4027-8514-4d98b41c504f,42039.23,Home Damage,False,0,2025,2,25,February
377,f0cd7f05-ea87-455e-a382-95d31e0ef546,f5159494-3818-4fd3-b889-936a9d5817e8,7311.18,Vehicle,False,0,2022,2,25,February
378,74797b61-2737-4b52-ba6a-210722319050,b3b26337-6a74-4bb7-9fa5-e0aa9b11b530,38062.64,Vehicle,False,0,2024,6,1,June
379,c1e1b94a-7888-4058-a9ad-0e9b8c9aa1e9,c3093b6e-37e9-42e2-935a-c07aaa0217d0,45339.95,Medical,False,0,2023,5,14,May
380,98874bfe-c136-4c65-ae2a-e3413f59e4f2,87365a84-725e-434d-8687-9aa914f573d0,41830.67,Home Damage,False,0,2025,1,16,January
381,ead08c89-13fe-4a29-9c9d-eee0b42a0456,e723ada3-8c32-4db2-942a-895e0fcf601f,38920.55,Medical,False,0,2023,7,1,July
382,89628f6e-929c-43b3-b3c0-8bf18167999f,711c7673-8535-4a69-9abf-984e53ff8461,2863.6,Vehicle,False,0,2021,6,4,June
383,b787ef8d-3495-411e-ae27-d4321dc1e7eb,720b274b-82a7-4586-a61d-9cde1747f387,5987.47,Vehicle,True,0,2023,8,5,August
384,21c71aa3-7414-43b5-8e3e-25f2cf0671c7,8f0d5540-0ec7-4662-905c-7bdd74f0beae,36067.94,Vehicle,False,0,2023,3,30,March
385,4ee4334e-ce92-4136-ac3a-812f765e6cb5,00c59f30-d103-4424-8124-1bb4655ce508,30933.07,Medical,False,0,2024,4,17,April
386,12b2102d-940c-4503-b7c8-6152beed0af9,8a89b0f0-1052-41d3-b34c-6c7358330b30,33386.38,Medical,False,0,2020,11,25,November
387,e4eb8000-ef40-4162-8f6c-e9bffe7ee362,497ec6d1-081f-46dc-b8d9-a88aef0bea4f,47693.48,Home Damage,True,1,2021,1,8,January
388,22ab7752-c4db-4a62-ae13-418d68ab80ea,f6ba745b-a558-41e3-bab2-b77dfa740cc8,43729.91,Medical,False,1,2024,7,4,July
389,e42e707a-fe2b-4987-9fdc-abbf6b9cd71c,60a399d4-e821-4716-aac8-0da1de9f6f5b,13055.69,Medical,False,0,2022,8,3,August
390,f6d22a7b-aec7-4a82-948b-4376602a4e57,dc3bbdd8-a74e-42a9-a20b-9ea98a0f9508,17567.72,Home Damage,True,1,2023,12,27,December
391,fe2b34d8-2db0-428d-9e5e-be5459077299,fa8dae42-ba54-4920-a099-d18087623997,7103.77,Vehicle,False,0,2023,5,13,May
392,c194f97f-00e3-4026-95b6-de85390239d9,b8168aeb-ac6a-4c85-b687-6c624c61845e,41603.99,Home Damage,False,1,2020,10,15,October
393,6118433b-882c-4d1e-ac93-a7918b60c511,27b608dc-589d-4cb0-b5eb-89c23f5cf2f3,31770.92,Medical,True,1,2024,10,17,October
394,e00da49d-effa-4002-b040-413c4690fb15,a902b73f-cf39-4648-883f-64c31ce362f8,2330.7,Medical,True,0,2024,4,20,April
395,efad49e9-c41c-447e-9d6b-9b626b535a19,1139fa12-34c1-43ea-bd9c-4e6404015ced,44346.62,Vehicle,False,1,2025,2,4,February
396,7249f62c-0898-4462-980c-b95c19d45deb,3ea6e5b2-0c76-4d28-9f49-5037b40a9181,49461.57,Home Damage,False,1,2023,9,1,September
397,705fddf5-66fa-4ca0-8b53-1932bd9419aa,c6ac1b04-dd1d-4cd1-811f-6bf5379ef467,2312.73,Home Damage,True,1,2021,11,6,November
398,fe54ee4b-80ff-4173-a3df-ecd70e731dd7,937bf79b-bb44-4adc-aa98-fef8d0d75e37,18170.22,Medical,False,1,2022,2,14,February
399,c5c51060-9911-41e7-93d5-63ae51a3ac26,e0527739-4d40-4f1b-bca5-be2952171bf3,6661.51,Vehicle,False,1,2024,1,15,January
400,8570b59f-a903-4e67-bc56-8b5324acb722,8e85140d-0f9a-4b70-8670-7cd64ceda164,37293.73,Vehicle,False,0,2021,10,12,October
401,bc36dc59-e134-4dfc-9777-7f10f2d2393f,8e4c3ab5-6d5d-4477-adc2-9178a0411612,25062.06,Vehicle,False,1,2025,3,27,March
402,582b91ee-f8e8-435b-8c00-988a7ee1011a,86433603-c92a-4d7c-a193-5990abdd1a8f,40156.83,Home Damage,False,0,2025,5,21,May
403,6883ac6e-6a94-4054-b241-4482519894d8,89b5aab0-c121-49db-af12-b150605fb1eb,21815.05,Medical,False,1,2021,6,3,June
404,39b02e2a-d96e-484f-bdb0-174e7938878a,7688d11f-ce47-48be-a4f4-3c62b523c0de,5578.6,Vehicle,False,1,2022,3,7,March
405,69a53b4f-8ff8-469d-8ec0-713dea2c7a51,636f6e5c-2253-4706-87ad-8b268eaa5841,22572.83,Home Damage,False,0,2025,7,8,July
406,548c1d84-340d-4049-8147-65063e2bf9c9,5efeef4f-d8dd-4bc0-b325-3aa3ec170298,34643.36,Vehicle,False,0,2023,11,29,November
407,d453f867-b97e-4224-891f-691217abb863,9adf4709-ac75-4344-a08e-149e44b9e602,36477.31,Vehicle,False,1,2021,8,18,August
408,12a1fe7d-dfa5-4722-8a1f-c9df9a591974,abe42e7d-b96c-4163-966b-e275c2fe8954,32153.73,Medical,True,1,2021,8,13,August
409,3579c143-7ab9-4428-b78e-65108f10d33e,e8b3d763-f4ff-4f3a-8d9d-baeb553d2625,18483.9,Home Damage,True,0,2025,1,9,January
410,30a5648e-efe9-43d0-b639-08bf03ece8ff,c11bd1c4-ffe3-4366-bf33-7a151e086f20,7567.58,Home Damage,False,0,2025,6,27,June
411,b2149062-3e1a-463e-aa18-d32c7a9a8ef5,3d44cb2c-ea45-4a41-a589-ada1345af934,6748.39,Medical,False,1,2023,9,13,September
412,48769153-c688-43fe-9255-5c758d55119e,4ef4c34d-5bf8-4f3c-a612-9a1c889d4b76,19451.29,Home Damage,True,0,2022,7,31,July
413,e1fff6c0-8347-41da-9c11-ab6d42f5b3f5,b8f0188e-fb37-4fae-8d85-63ca193e638d,34113.57,Vehicle,False,1,2023,3,1,March
414,51facefa-d6f8-4f7a-82fa-1da878308631,0bb401e7-69f7-43f1-901b-a8515ee68495,38272.68,Home Damage,True,1,2025,4,1,April
415,bdc2b74b-38a5-4b49-9d34-aa1890019ed4,95831d58-ef4c-4119-8da5-d39b42c21797,20202.69,Home Damage,False,0,2021,5,28,May
416,4b91b8cb-6ae6-4582-b852-b3cd9442b5e6,91ddb9bf-613d-4de9-bae2-802354720d2d,48045.74,Medical,True,1,2021,6,9,June
417,8cf6e8b8-7fd2-48c3-bee8-2983d5574241,c36b9a0a-41e0-4a89-966a-9ce7af521b94,26128.39,Home Damage,True,1,2023,12,13,December
418,b93b17fb-f76d-45fd-bd16-45a0d253d966,bb96f602-2b11-4c36-b5f8-e3a87d97ac0f,38860.74,Home Damage,False,0,2023,11,20,November
419,23d4526b-2b54-4f7a-9a28-37b2cb8383f2,e3ad64d4-eab9-4b02-af1d-c1217d024c6d,49820.07,Vehicle,False,0,2024,4,12,April
420,f50d7a37-a44d-4fec-bd85-d7fa8ac97b01,13075157-d8c1-48e7-96cd-315508a8ac7f,6570.55,Medical,False,0,2020,12,20,December
421,0c6b7074-ab10-4c9b-9168-2e09f1f7d904,a175a9c3-d7b1-42a9-a332-a50e6992896e,44984.61,Vehicle,True,1,2024,7,1,July
422,26a9e100-b509-409b-9166-58ce3b3f3800,0f79a8a7-5f8a-44bd-b4bd-0c938177b661,33558.07,Home Damage,True,1,2020,9,20,September
423,ef145064-aab0-4015-a342-2e509e2a7324,0406ff44-7ce4-4679-a8c6-dbc07bb3447b,44620.92,Medical,True,1,2023,10,5,October
424,694d7b00-8d38-4327-883f-13c601b158e9,892621df-4655-48b7-b8e1-9f568787ea21,25683.41,Medical,True,0,2020,9,25,September
425,80913ac1-0463-450e-8964-6b96fa3c1628,f090f5a0-ce61-4199-ae3a-0ba8ac8d6c7d,12218.44,Vehicle,True,1,2024,9,28,September
426,eb053fc4-1b65-4dab-ade4-6e91e8e6e840,9ea9f508-3122-4592-bdb0-2235261e2555,27924.06,Vehicle,False,0,2021,2,26,February
427,5abca6e5-d0b1-43eb-809e-7a8086c5d1d6,f5948a54-5f80-4eeb-943a-9aff659b0105,30791.44,Medical,True,1,2022,1,5,January
428,3e42df5b-90a3-4bbf-b580-e05067f1698c,d3fbe043-af1d-4a1a-8ccb-235539d1c7ff,20208.92,Home Damage,False,1,2025,8,18,August
429,fdde64af-a75b-495a-94a3-4f7fd90dd19b,67c0518b-17ef-4621-881c-79d4c27437eb,38573.65,Home Damage,True,0,2024,12,19,December
430,79db7862-8d7d-4772-a08e-2f5c61177270,152aeaec-2bdf-4b41-b3ed-a8f1026b5383,48632.8,Home Damage,True,1,2020,12,15,December
431,a518a418-6f14-43f6-9867-888b7ff6b824,f94d8fcb-dba3-496f-ba32-3f6990dbfad6,23558.74,Home Damage,False,0,2024,8,7,August
432,eb4d8f42-8735-40a2-a511-09611869a217,b139c476-de3c-488b-a6b9-d31a361f6d90,43959.03,Home Damage,True,0,2020,11,20,November
433,45667c48-79ba-430a-9118-c400e336c243,47c68688-ecf3-4053-af36-b8cc13087974,21914.61,Medical,True,0,2020,11,28,November
434,a879d8f8-9042-4eb7-8b04-0f53e63949d4,04022b3c-5082-41a5-99b5-9f84edc3a1c3,15554.16,Medical,False,0,2020,11,3,November
435,24e9bcfd-9647-4f9f-b508-507af622d842,edcabf94-65f6-4a53-9226-a8b3b674410d,17628.14,Home Damage,False,0,2024,6,9,June
436,905f9096-2996-46e2-8c9d-690713b22cec,ad5229dd-639f-4471-9975-0f00d5aba8ae,12904.96,Home Damage,False,0,2021,11,17,November
437,6243bed7-54ec-4f33-8a62-4cbde582b678,b076a7dc-fd0c-4433-8a5e-151b23d3cd4c,31438.61,Home Damage,True,0,2024,6,15,June
438,bed63da0-8033-45c2-9413-d64db962c8a7,3b6dca0d-6fe5-440b-9901-ef870dbf0caf,29794.52,Home Damage,True,0,2025,7,20,July
439,9aec56a8-5731-4609-9375-ee90d6b361e4,f80b2cea-658e-44a2-9879-cf35f4719986,33107.28,Home Damage,False,0,2024,7,9,July
440,a255e1bb-0795-4c1f-938d-6b8cc607b1e9,3a67470c-7d98-402f-b357-41e5fe1a1ba9,41349.2,Medical,True,0,2022,1,16,January
441,601bfbcb-f0ee-4cce-8d93-e14a5b167158,614c721d-a921-4b4c-95fb-e976ae007b7e,47453.07,Home Damage,False,0,2022,11,1,November
442,4b9dfd58-9e5d-4c7a-85ac-c35415f00cb4,4499d0a6-1500-4170-92d1-5585b68e47fa,38464.47,Vehicle,True,1,2024,9,1,September
443,c8ad0899-b630-494d-a147-adeb277b0667,5c56d9bc-5111-431d-a3be-441dbd5a0c9e,44505.35,Home Damage,False,1,2023,11,6,November
444,f165d779-0154-4950-976d-e21f1b46ebdc,1a2bd69c-450f-49ee-82e7-9a985c238d8d,24405.77,Home Damage,False,1,2022,3,21,March
445,6e54ac6d-2ff8-487e-9659-1c8921ebfaa9,1a7167c7-6875-4545-832f-52c48e0370cf,22950.43,Home Damage,True,0,2022,12,3,December
446,8de1596c-5a9a-406a-96f1-42a206b919aa,dd1ca267-530d-4da6-88d0-f9e5991965ea,22260.47,Vehicle,False,0,2021,2,21,February
447,69ef74e3-4ab6-421c-8328-c136629ef3d8,8f3dc97f-e6b0-4a0a-b98f-5dbe15aede0f,17339.53,Medical,False,1,2022,8,13,August
448,3e245fbf-fa69-4cd2-be23-90f3e7bbaefc,2b64777c-6177-4771-af70-de702b69c95e,36842.89,Vehicle,False,0,2023,7,15,July
449,44b64ec1-4d16-4049-84d7-df9a238b05b7,46a56fe8-6f46-41b1-aace-1aa9103246b3,38152.92,Home Damage,True,1,2023,2,21,February
450,c85cd714-7bf6-4552-8cbc-90446bcd5ce7,b88cddde-3f20-46c2-b1b8-8d65406f64d6,12466.02,Medical,False,1,2021,1,22,January
451,9dde0188-9803-422e-beec-e88da002352a,01bb819c-4dfe-4117-a2af-711f1b628a9d,12771.98,Medical,True,1,2021,8,27,August
452,d773f98d-550c-4fe9-a54c-11d9f2e61828,70b27304-545c-488d-9cb9-075ecdd7f460,47296.55,Home Damage,False,0,2023,10,12,October
453,d2d33488-d0c3-4018-ae3c-dd4f55b145e4,4ce953a7-22d9-4db3-982a-2277f966d59f,48152.95,Medical,False,1,2024,12,22,December
454,b1fead13-f280-4f1d-9a6c-0db952171c88,65f30779-f6ee-4cdb-ad79-a2d1506e50c7,9896.79,Medical,False,1,2021,9,5,September
455,bc20b9f2-4a9c-489e-91b3-0182f7fe604f,c82f78fd-936c-431c-b7bf-52447db2a7aa,25188.61,Vehicle,False,0,2024,2,25,February
456,47c1c017-6045-4909-936d-47d73e0f84ce,ee9bf3e1-1d27-409a-9d71-a89864976593,4957.43,Vehicle,False,0,2024,10,4,October
457,ff4cc10f-979c-40cf-b326-1887905881df,06e3f949-8cd3-4c62-8482-9b71ae84b81c,11149.65,Vehicle,True,0,2023,5,28,May
458,f166cdcf-762c-4fbc-ba2a-a7baf3f81c31,d4cee27c-4a94-4e9f-8c35-1e4f703e957f,14427.14,Home Damage,False,1,2024,3,21,March
459,d908a121-d1a7-4a20-91b4-61e9b15da72d,23a13e20-7fd2-45ee-ac48-436668bd80d7,27066.19,Medical,False,0,2024,8,27,August
460,40afbf3f-3df5-4967-8d86-70bda2224f96,6082786f-ca00-4f58-ac52-1d13b719bb68,44181.56,Home Damage,False,1,2023,12,21,December
461,9912316a-fd9e-4e20-b2f6-095812ef6101,ec6a37ad-81b1-4db9-88cc-4d49669b29b8,18613.9,Vehicle,True,0,2023,1,27,January
462,6b15c11b-b113-450b-9ea0-50c6eb9ed274,b39e4df2-5c0a-4feb-b7ea-e66eca6caf9b,18444.93,Vehicle,True,1,2023,5,25,May
463,98049562-8972-4bbd-8ff2-b1c4e53f9644,3f8c1097-c4da-4c2e-9bff-a27915c1604f,25460.65,Home Damage,False,0,2023,11,13,November
464,2a9528c3-5ae1-4bad-aa29-60fda85894df,a520c3d0-fbcd-4f5e-902f-34650b570720,6868.84,Medical,False,1,2023,11,30,November
465,f780ef2f-664d-4922-a590-fd3cad6ecc57,1b1f2eb1-6e32-45a8-8bd5-cc86f73936e9,39847.41,Vehicle,False,0,2024,6,10,June
466,38d5101f-423c-4d9d-993e-478302b34254,b00ac64c-949c-48d4-8ed8-a80d84cfee39,10353.37,Home Damage,False,0,2023,3,26,March
467,5fc64cd0-721e-4b1f-b895-89399342a09f,b0c07fcc-96ad-44df-adf7-5924c5b8386b,2742.52,Medical,False,1,2022,8,19,August
468,ff69723d-584f-485b-a697-384d801e8690,eba900e1-6a7d-4d96-8ba1-72331ac3bf31,26206.97,Medical,True,1,2020,10,18,October
469,d4d13d55-1db6-4844-95fa-9483f633cc2d,57d337d3-4fd8-4bbb-992c-11072444d301,46602.75,Vehicle,True,1,2025,5,19,May
470,8567c805-34f5-41c0-88c5-eb2a7490adeb,b8d49848-702b-449f-98fd-d2b979e5c9aa,49535.48,Home Damage,False,1,2023,2,3,February
471,1132567c-51a4-4d2a-b3d3-9457b25f13df,05c8234b-1d76-4a66-b5f5-9cb0cf685878,25612.09,Home Damage,False,1,2022,3,6,March
472,1bff3142-a5e1-4b55-97d3-f4ddd963dc72,bd90b81a-fbe0-46b8-ae0f-65a82a131c1f,24007.18,Medical,False,1,2024,1,24,January
473,8d49fe3f-2ca8-4783-8418-2d353e711433,76492e64-f55d-4e6d-ad26-8b378f5242d3,33853.42,Vehicle,False,0,2021,6,23,June
474,a137f8e4-67b1-4040-8c39-b9253b5ae288,6544e313-6ea0-4d13-a845-54c3a3f66c61,30047.03,Vehicle,True,0,2021,8,6,August
475,e212ab7c-9d36-4cb6-bcc5-7be00779250a,0123a348-638a-4df6-adf7-2cd3979aa051,29384.4,Medical,False,0,2021,8,30,August
476,47419b48-34ae-4abd-b6fc-e0acb4698db3,93cd1291-1004-4d82-8bc7-2f1acf08ea54,41172.23,Medical,True,0,2024,6,9,June
477,89718eea-df3a-498a-8cac-2fb51a0c6c04,1d2c2721-7522-4646-b273-75bf5373bf4d,9943.82,Vehicle,False,1,2021,8,11,August
478,7d4ed26e-dcd5-4fae-abb3-16a743299780,637ddcd6-98d3-448b-903b-4078a39c9ec6,7995.85,Home Damage,True,1,2023,4,26,April
479,1d3e503a-9645-40e4-a47d-c3929c7eb575,2c2ac34b-9e0b-4b01-b536-59efd873dad9,25340.07,Home Damage,False,0,2022,6,1,June
480,ccf4ffb0-b4bb-473f-ac70-51d1d051267f,ac0f6801-15b2-4e1d-9715-46339d4edb71,35435.87,Home Damage,True,1,2022,3,1,March
481,3d131a3d-1e2c-4e7d-902c-f0ee224a66a6,243012da-b185-4eb8-9f90-fc872edc017e,49907.08,Vehicle,False,1,2022,3,15,March
482,98af5cca-6b11-47cb-a372-542482c56b21,7c966b55-2f8d-4ded-ac4c-450b623ad0fc,47855.93,Vehicle,False,1,2021,5,13,May
483,eb4e2281-b184-41fc-8991-b01aa2b03c4b,2ab7b2ef-8e0e-4033-ac59-1da8fff96acf,33955.49,Home Damage,False,1,2023,11,26,November
484,2fe5b140-23ea-4956-89f1-137d7d592e19,dd92dd7c-0db9-47a9-9e91-a71c7374ccbf,10017.08,Medical,False,1,2022,4,1,April
485,7c0f549d-0274-4f73-b3ab-ea0d5be9fdb3,8fc3d7d3-f6bd-40c7-a24a-2a50d0b1fde0,11630.92,Vehicle,False,0,2021,5,11,May
486,68bd075b-7eb6-481e-a72f-947d816462cb,71a0449d-d703-462f-b5cb-e3f56a66c184,34666.88,Vehicle,False,1,2024,2,6,February
487,90bde900-1529-46f5-aad1-1fe87d1b695e,085eb489-4ac6-4780-b874-9f3cc2d49b56,17765.76,Home Damage,False,1,2020,10,30,October
488,49e64c22-89a0-47eb-b98f-569b465cc2cb,c5c5ae8a-be15-4d12-90ce-77e9751303b9,6532.77,Home Damage,False,1,2021,7,8,July
489,82c42e48-8cba-4ae5-becc-daf4c4134dc2,8b0901ab-c66d-4eb3-8494-5e091d3ca5a4,41009.68,Medical,False,0,2021,3,29,March
490,8ac35ac4-5dea-4737-bdab-3441d2c2a960,70fd6672-b80f-46c5-828f-a16b0aa6fcb9,14737.7,Home Damage,True,1,2024,10,15,October
491,6cd6f011-fd61-413b-b7f2-5d368bddcee3,3f5e3b8c-c058-4da5-a757-075bd47f83b1,46238.48,Home Damage,False,1,2021,3,10,March
492,0840405a-ffd2-4491-9ff3-89aa4c36a70c,164484a0-d115-4fff-9cb9-1d5f593c572b,11092.35,Home Damage,False,1,2022,12,4,December
493,1e0d02b5-fe74-42cd-9d83-ad037066e289,bcd4344f-cf8a-468e-b5ba-93573ca87f31,7295.01,Home Damage,True,0,2024,7,22,July
494,dc6dafff-59c2-4153-b06b-0f0c96822e22,9dbc15c0-2a7d-457c-ad9c-5b50a1fd4187,3012.89,Home Damage,True,0,2024,3,25,March
495,d0437e4c-34e5-4699-88eb-e27a23a4e70e,88438de2-59cf-4b0d-91f0-647d0f321333,3098.31,Vehicle,False,1,2021,9,17,September
496,2b1ac76c-89ec-4c51-98cb-aa5247f53019,929ecc92-4a11-4e44-8aea-1b8fb43cde0a,5476.97,Medical,True,0,2022,4,18,April
497,83b0b35c-dba6-4df8-b3d0-4ffb44709848,22b5f457-1860-4d28-90af-b235ade68f51,20641.92,Vehicle,False,0,2025,8,9,August
498,695e5ea9-c923-4c64-8006-2b5bf67839b2,a7e8d18e-ddf6-44ac-86fe-acd4fe1393cd,37917.6,Vehicle,False,1,2025,4,9,April
499,21f8072d-ddb7-470e-b390-b059207bbe21,3f5fbf4f-d417-4230-9274-ee11b61df906,32471.95,Medical,True,0,2021,12,4,December
500,64880945-ad1d-4537-97f3-4368c2efeecb,a0b85755-44ca-45a2-a1e5-18a293d228d4,45704.87,Medical,False,0,2023,2,15,February
501,135508d0-73b5-4ad5-a00b-4b356a0aa7d5,67213a70-17d5-4f59-84d5-98f7e14fe093,46729.17,Medical,False,1,2023,11,5,November
502,b1d81887-4739-4c7b-bff3-0c8d83ff3e96,7cf07bb3-f343-49eb-b466-ef025e7b72c8,9722.43,Home Damage,False,0,2025,5,11,May
503,de70bd30-00a2-4367-94fb-09f053c93ae7,f8ded777-bb1e-4ae8-97d8-21b8bb93cd40,958.72,Home Damage,True,1,2024,7,19,July
504,b28187c4-aa05-4442-a284-e8fd755cee2a,65d0b517-88d0-4abd-8bb1-8c791036708d,14585.8,Home Damage,False,0,2022,6,20,June
505,d3293724-6dfd-471a-b7d7-465d37c3b3c9,48998e5f-d40e-43ce-92a7-4a4144bed486,42627.46,Vehicle,False,0,2021,9,26,September
506,216e9fe5-93f3-4596-8c1c-8b0556771f36,e4e751de-57ff-41d9-89ce-44bd7c3f1add,40536.29,Vehicle,True,1,2023,7,5,July
507,0bc2ea72-0c64-4ca2-8323-1466aebbb90e,042b03ca-75a7-4686-9632-1d31c8acffcf,32590.12,Home Damage,True,0,2021,3,4,March
508,28719b9b-db8f-4e32-adef-50031fce01e3,6d84414d-f541-41ea-bde9-1c42002c4c22,36962.59,Vehicle,True,0,2022,11,19,November
509,e8cee951-b047-4ea4-bee5-ce6933cb202e,dfda35b2-28b2-4f21-8d47-0ed6a6663769,30742.25,Home Damage,False,1,2021,5,3,May
510,17e52113-4626-43be-a068-8849eec71a30,aa1d3fc6-5f31-473d-9519-830c40198303,26006.39,Medical,False,0,2023,12,13,December
511,0d41ee47-2a5f-4a18-a61f-0b96e75f745a,c156e501-b30e-46e8-b9da-5f8c4e35da80,9646.67,Medical,False,1,2022,8,29,August
512,1758d47e-a7cd-4143-ade2-14293bf0d9c1,13f3cade-7a10-413f-b6a2-c52b00473139,46823.36,Medical,False,1,2024,3,12,March
513,84fa4c72-39e7-44f1-97fb-613a21f89d06,57f479b5-b212-46ee-8210-63710260a123,12158.3,Vehicle,False,1,2024,1,29,January
514,dc3f42e0-fcf7-4842-9edf-3bfad12e0eb5,3a9c4308-1221-4ddf-ba4a-902f21d63b0f,29331.81,Home Damage,True,1,2022,10,15,October
515,ce532ffd-bb13-4f02-96de-66c96210def6,4c9bff5c-e188-4eaf-9e18-85c35037cd6b,32857.33,Home Damage,True,0,2021,3,10,March
516,d038e153-c601-418b-a1fa-01ba231ae7c7,ad58db1b-fe31-437a-a43e-558c2215df00,33555.41,Vehicle,False,0,2024,6,11,June
517,9033da65-87cf-43fd-9183-6c4f249204c7,59e7703a-70aa-4b0d-aa03-8ad4a667b982,20568.12,Home Damage,False,0,2020,9,19,September
518,bf8e8bfa-a0c9-4a72-b68a-cd40b8f14e3c,714011a1-afc2-4cfc-9db7-284b6965d1d1,32116.21,Vehicle,False,0,2021,6,7,June
519,e5871d89-1631-4fc6-b79d-58f9dc268108,bae1e137-96ee-40e5-9f87-3b46c0a0473a,11346.87,Medical,False,0,2021,3,6,March
520,6dec6bbd-f697-47a1-99fe-3d53624fea4b,a505da9c-46e7-4a2c-bf6e-ed9d23cbe943,23021.44,Home Damage,False,1,2022,4,1,April
521,99db1302-8dab-46d3-bf87-dfc2159152f2,f0f7ad22-c76a-4e0f-88f0-91f09b8b38ae,35246.07,Vehicle,True,0,2023,9,5,September
